順位,管理No,合計スコア
"6140","NA060173","431"
"6141","KA130034","431"
"6142","KA070749","431"
"6143","KA110038","430"
"6144","IB040040","430"
"6145","TK060084","430"
"6146","KA070060","430"
"6147","TK040141","430"
"6148","IB040183","430"
"6149","IB040297","430"
"6150","IB040362","430"
"6151","YA010085","430"
"6152","KA160256","430"
"6153","KA010310","430"
"6154","KA080152","430"
"6155","KA080153","430"
"6156","KA110235","430"
"6157","CH040308","430"
"6158","CH040320","430"
"6159","CH040345","430"
"6160","KA070336","430"
"6161","CH020062","430"
"6162","GU030282","430"
"6163","KA070504","430"
"6164","CH020118","430"
"6165","CH030041","430"
"6166","KA110311","430"
"6167","KA070448","430"
"6168","IB040689","430"
"6169","CH040488","430"
"6170","CH020357","430"
"6171","IB040767","430"
"6172","TK140030","430"
"6173","KA070568","430"
"6174","CH010149","430"
"6175","IB090060","430"
"6176","SA020067","430"
"6177","KA010437","430"
"6178","KA070004","429"
"6179","GU030002","429"
"6180","KA160051","429"
"6181","GU030021","429"
"6182","GU020005","429"
"6183","TK060247","429"
"6184","CH040085","429"
"6185","KA070064","429"
"6186","IB100017","429"
"6187","CH040125","429"
"6188","IB090019","429"
"6189","NA030028","429"
"6190","SA010022","429"
"6191","TK130091","429"
"6192","CH030006","429"
"6193","IB040418","429"
"6194","TK050080","429"
"6195","KA110242","429"
"6196","IB040458","429"
"6197","KA070322","429"
"6198","GU020276","429"
"6199","GU020307","429"
"6200","GU030399","429"
"6201","KA070498","429"
"6202","KA070649","429"
"6203","NA060157","429"
"6204","YA010210","429"
"6205","KA160400","429"
"6206","KA110055","428"
"6207","IB010013","428"
"6208","IB040124","428"
"6209","KA110111","428"
"6210","IB040169","428"
"6211","TK130060","428"
"6212","KA110143","428"
"6213","GU020075","428"
"6214","KA040107","428"
"6215","GU030156","428"
"6216","TK090013","428"
"6217","KA170012","428"
"6218","IB100067","428"
"6219","IB040350","428"
"6220","CH020037","428"
"6221","GU030182","428"
"6222","IB040387","428"
"6223","KA010232","428"
"6224","KA070325","428"
"6225","IB040582","428"
"6226","CH020094","428"
"6227","IB040626","428"
"6228","KA040023","428"
"6229","IB040635","428"
"6230","NA060104","428"
"6231","KA150173","428"
"6232","CH020253","428"
"6233","GU030401","428"
"6234","GU040212","428"
"6235","KA140044","428"
"6236","YA010211","428"
"6237","KA010446","428"
"6238","TC030187","428"
"6239","KA170007","427"
"6240","GU040013","427"
"6241","KA150039","427"
"6242","KA080040","427"
"6243","GU030088","427"
"6244","KA080050","427"
"6245","CH040146","427"
"6246","TK060206","427"
"6247","KA160093","427"
"6248","KA110247","427"
"6249","SA010060","427"
"6250","IB040544","427"
"6251","CH020060","427"
"6252","KA080244","427"
"6253","KA070508","427"
"6254","CH020124","427"
"6255","NA030113","427"
"6256","KA110319","427"
"6257","CH020222","427"
"6258","TK130192","427"
"6259","CH020254","427"
"6260","TC030120","427"
"6261","TC030121","427"
"6262","IB010084","427"
"6263","KA010372","427"
"6264","KA070610","427"
"6265","KA160374","427"
"6266","IB040806","427"
"6267","KA070628","427"
"6268","GU010127","427"
"6269","YA010207","427"
"6270","KA130018","427"
"6271","KA150013","426"
"6272","CH010010","426"
"6273","IB080010","426"
"6274","KA070049","426"
"6275","KA140025","426"
"6276","KA160105","426"
"6277","KA010054","426"
"6278","KA010066","426"
"6279","NA060017","426"
"6280","TK050050","426"
"6281","KA110136","426"
"6282","KA070150","426"
"6283","TK130070","426"
"6284","GU040082","426"
"6285","NA030063","426"
"6286","YA010079","426"
"6287","CH040257","426"
"6288","NA010044","426"
"6289","KA070272","426"
"6290","NA030076","426"
"6291","GU020153","426"
"6292","CH040336","426"
"6293","KA070329","426"
"6294","YA010103","426"
"6295","SA020040","426"
"6296","NA060100","426"
"6297","KA110317","426"
"6298","KA160324","426"
"6299","KA080275","426"
"6300","CH020287","426"
"6301","GU030388","426"
"6302","KA070609","426"
"6303","KA070626","426"
"6304","TK060410","426"
"6305","IB040855","426"
"6306","TK140036","426"
"6307","TK140040","426"
"6308","TK130283","426"
"6309","IB040930","426"
"6310","NA010091","426"
"6311","TK040030","425"
"6312","KA020022","425"
"6313","CH040061","425"
"6314","TC030014","425"
"6315","NA030040","425"
"6316","TC040009","425"
"6317","IB020020","425"
"6318","KA080163","425"
"6319","KA010272","425"
"6320","GU020264","425"
"6321","GU030323","425"
"6322","KA010289","425"
"6323","GU010098","425"
"6324","KA160308","425"
"6325","TK130182","425"
"6326","IB080124","425"
"6327","KA160332","425"
"6328","TK130189","425"
"6329","IB090048","425"
"6330","NA070002","425"
"6331","TC030126","425"
"6332","IB040791","425"
"6333","GU050033","425"
"6334","KA070650","425"
"6335","IB040853","425"
"6336","IB040871","425"
"6337","GU020356","425"
"6338","CH040634","425"
"6339","TC030007","424"
"6340","GU030038","424"
"6341","TK060166","424"
"6342","KA080032","424"
"6343","KA080035","424"
"6344","TK040127","424"
"6345","CH030001","424"
"6346","NA010027","424"
"6347","KA010115","424"
"6348","TK060103","424"
"6349","IB040291","424"
"6350","GU020104","424"
"6351","KA070206","424"
"6352","IB100081","424"
"6353","KA160185","424"
"6354","NA030064","424"
"6355","KA110228","424"
"6356","CH040287","424"
"6357","TK060008","424"
"6358","KA010277","424"
"6359","CH020110","424"
"6360","IB040639","424"
"6361","TK060445","424"
"6362","IB040659","424"
"6363","CH040433","424"
"6364","TK060216","424"
"6365","CH020156","424"
"6366","KA010342","424"
"6367","IB050109","424"
"6368","NA070006","424"
"6369","KA110386","424"
"6370","NA060139","424"
"6371","TK040283","424"
"6372","IB040892","424"
"6373","IB040931","424"
"6374","GU030534","424"
"6375","SA020001","423"
"6376","KA010019","423"
"6377","KA160029","423"
"6378","TK130014","423"
"6379","TK060308","423"
"6380","GU010017","423"
"6381","CH010026","423"
"6382","YA010027","423"
"6383","GU030138","423"
"6384","SA060007","423"
"6385","KA040111","423"
"6386","CH010064","423"
"6387","TK060180","423"
"6388","KA010189","423"
"6389","CH040242","423"
"6390","CH040299","423"
"6391","NA060079","423"
"6392","CH010096","423"
"6393","IB090039","423"
"6394","IB040518","423"
"6395","GU050026","423"
"6396","IB040644","423"
"6397","TC030096","423"
"6398","GU040166","423"
"6399","CH040469","423"
"6400","GU040194","423"
"6401","KA080350","423"
"6402","KA070699","423"
"6403","KA010459","423"
"6404","KA010462","423"
"6405","KA120013","422"
"6406","KA070027","422"
"6407","KA010020","422"
"6408","KA110032","422"
"6409","TK040082","422"
"6410","KA010050","422"
"6411","CH040070","422"
"6412","TK060061","422"
"6413","GU030060","422"
"6414","KA030007","422"
"6415","GU030080","422"
"6416","IB040143","422"
"6417","GU030123","422"
"6418","IB080058","422"
"6419","KA110134","422"
"6420","IB040301","422"
"6421","GU030151","422"
"6422","GU040077","422"
"6423","IB100076","422"
"6424","TC030039","422"
"6425","KA160074","422"
"6426","CH010073","422"
"6427","KA160255","422"
"6428","GU020241","422"
"6429","GU020243","422"
"6430","CH020091","422"
"6431","CH020133","422"
"6432","CH040406","422"
"6433","GU030346","422"
"6434","CH020213","422"
"6435","KA070422","422"
"6436","KA160328","422"
"6437","IB040679","422"
"6438","YA010142","422"
"6439","YA010143","422"
"6440","IB050105","422"
"6441","IB010083","422"
"6442","GU030430","422"
"6443","KA160206","422"
"6444","CH030068","422"
"6445","IB040819","422"
"6446","KA110459","422"
"6447","IB050151","422"
"6448","CH040592","422"
"6449","IB040944","422"
"6450","KA070022","421"
"6451","KA070035","421"
"6452","NA030009","421"
"6453","TK060185","421"
"6454","TK150002","421"
"6455","KA110073","421"
"6456","KA100003","421"
"6457","IB040158","421"
"6458","KA100012","421"
"6459","IB040166","421"
"6460","KA090002","421"
"6461","GU030193","421"
"6462","GU030200","421"
"6463","GU010068","421"
"6464","KA150094","421"
"6465","IB040558","421"
"6466","SA020036","421"
"6467","KA110270","421"
"6468","SA010066","421"
"6469","IB040563","421"
"6470","GU020189","421"
"6471","TK060424","421"
"6472","GU030304","421"
"6473","TK140020","421"
"6474","NA060113","421"
"6475","KA150207","421"
"6476","TK040263","421"
"6477","GU030403","421"
"6478","KA150216","421"
"6479","CH020324","421"
"6480","YA010164","421"
"6481","KA020094","421"
"6482","KA040062","421"
"6483","YA010197","421"
"6484","NA030149","421"
"6485","CH020387","421"
"6486","KA010478","421"
"6487","YA010226","421"
"6488","KA020021","420"
"6489","KA110042","420"
"6490","CH040104","420"
"6491","GU040047","420"
"6492","IB040190","420"
"6493","IB040186","420"
"6494","KA010104","420"
"6495","NA060027","420"
"6496","TK130087","420"
"6497","IB040372","420"
"6498","CH010075","420"
"6499","IB090031","420"
"6500","IB010043","420"
"6501","KA110273","420"
"6502","IB040594","420"
"6503","GU030316","420"
"6504","IB080121","420"
"6505","GU020303","420"
"6506","IB040669","420"
"6507","NA030109","420"
"6508","IB040699","420"
"6509","CH020350","420"
"6510","NA010078","420"
"6511","TK130230","420"
"6512","GU010123","420"
"6513","KA160393","420"
"6514","KA010423","420"
"6515","KA080376","420"
"6516","NA030162","420"
"6517","IB040918","420"
"6518","CH010179","420"
"6519","KA160008","419"
"6520","KA080024","419"
"6521","YA040009","419"
"6522","SA010012","419"
"6523","KA010082","419"
"6524","KA010092","419"
"6525","TK130068","419"
"6526","IB040319","419"
"6527","NA030057","419"
"6528","NA010035","419"
"6529","GU030205","419"
"6530","YA040042","419"
"6531","TK150016","419"
"6532","CH040246","419"
"6533","TK130145","419"
"6534","TK130165","419"
"6535","TK050091","419"
"6536","CH020131","419"
"6537","KA170039","419"
"6538","KA070439","419"
"6539","KA070433","419"
"6540","SA020043","419"
"6541","SA010076","419"
"6542","TK060330","419"
"6543","TK060381","419"
"6544","IB050100","419"
"6545","IB040702","419"
"6546","CH020309","419"
"6547","TK060075","419"
"6548","GU020332","419"
"6549","YA040070","419"
"6550","CH010145","419"
"6551","CH010155","419"
"6552","NA060142","419"
"6553","KA170065","419"
"6554","IB040848","419"
"6555","TK040136","418"
"6556","KA070106","418"
"6557","GU030135","418"
"6558","TK130074","418"
"6559","KA070165","418"
"6560","KA160160","418"
"6561","CH040182","418"
"6562","GU030179","418"
"6563","YA010077","418"
"6564","IB040385","418"
"6565","KA070261","418"
"6566","KA070266","418"
"6567","TK130121","418"
"6568","KA070279","418"
"6569","KA150201","418"
"6570","CH030033","418"
"6571","KA120069","418"
"6572","IB040488","418"
"6573","KA080231","418"
"6574","KA070375","418"
"6575","NA030101","418"
"6576","CH040425","418"
"6577","GU010106","418"
"6578","CH020159","418"
"6579","CH020160","418"
"6580","CH020242","418"
"6581","KA150184","418"
"6582","IB040762","418"
"6583","GU040206","418"
"6584","KA160378","418"
"6585","YA010191","418"
"6586","CH040567","418"
"6587","TC030154","418"
"6588","KA010426","418"
"6589","TC030167","418"
"6590","CH040586","418"
"6591","KA160412","418"
"6592","KA070006","417"
"6593","TK040048","417"
"6594","KA110065","417"
"6595","CH010028","417"
"6596","GU020084","417"
"6597","GU040080","417"
"6598","GU040088","417"
"6599","GU030177","417"
"6600","KA070299","417"
"6601","KA070344","417"
"6602","CH020093","417"
"6603","CH040377","417"
"6604","IB040658","417"
"6605","CH020223","417"
"6606","GU040162","417"
"6607","KA120093","417"
"6608","KA070481","417"
"6609","TC030112","417"
"6610","TK130219","417"
"6611","KA150232","417"
"6612","KA070553","417"
"6613","YA010171","417"
"6614","KA070584","417"
"6615","IB040792","417"
"6616","GU030457","417"
"6617","KA170068","417"
"6618","KA180029","417"
"6619","TK060565","417"
"6620","GU010145","417"
"6621","KA070711","417"
"6622","TK140063","417"
"6623","TK060301","416"
"6624","KA160005","416"
"6625","CH010008","416"
"6626","KA110018","416"
"6627","SA130010","416"
"6628","IB040082","416"
"6629","KA150040","416"
"6630","TC040005","416"
"6631","GU030104","416"
"6632","IB040209","416"
"6633","TK060291","416"
"6634","GU030213","416"
"6635","KA070260","416"
"6636","TK060366","416"
"6637","IB040547","416"
"6638","CH040342","416"
"6639","CH040334","416"
"6640","KA070348","416"
"6641","IB040640","416"
"6642","TC030086","416"
"6643","KA110321","416"
"6644","TK140012","416"
"6645","CH020224","416"
"6646","IB050132","416"
"6647","KA070638","416"
"6648","CH020389","416"
"6649","GU030490","416"
"6650","NA030168","416"
"6651","KA150018","415"
"6652","KA160032","415"
"6653","CH020019","415"
"6654","IB040055","415"
